id,timestamp,direction,payload,markers_hit
335,2026-04-26T11:55:32.023590,INCOMING,"{""sync"":""1777222531943"",""type"":""message:delivery"",""timestamp"":1777222531,""details"":{""id"":0,""status"":1,""tag"":""71450258242_1777248615337""},""no"":59}","["".*""]"
336,2026-04-26T11:55:32.034586,INCOMING,"{""sync"":""1777222531944"",""type"":""message:delivery"",""timestamp"":1777222531,""details"":{""id"":2423777850,""status"":1,""tag"":""71450258242_1777248615337""},""no"":60}","["".*""]"
337,2026-04-26T11:55:32.047670,INCOMING,"{""sync"":""1777222531944"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777222531,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423777850,""messageId"":2423777850,""suggestions"":[],""disabled"":true},""no"":61}","["".*""]"
338,2026-04-26T11:55:32.059319,INCOMING,"{""sync"":""1777222531945"",""type"":""message:message:v2"",""timestamp"":1777222531,""details"":{""id"":2423777850,""sender"":""71450258242"",""recipient"":""61183579742"",""type"":1,""timestamp"":1777222531,""text"":""no im just not playing"",""tag"":""71450258242_1777248615337"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":false,""meta"":{""automation"":{},""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}}},""no"":62}","["".*""]"
339,2026-04-26T11:55:32.070566,INCOMING,"{""sync"":""1777222531946"",""type"":""event.bot.typing.started"",""timestamp"":1777222531,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3118}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3118}]},""no"":63}","["".*""]"
340,2026-04-26T11:55:32.083750,INCOMING,"{""sync"":""1777222531947"",""type"":""added:event"",""timestamp"":1777222531,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2278,""timestamp"":""2026-04-26T16:55:31.94Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2278,""timestamp"":""2026-04-26T16:55:31.94Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423777850,""text"":""no im just not playing"",""tag"":""71450258242_1777248615337"",""timestamp"":""2026-04-26T16:55:31.8209947Z"",""sender-id"":""71450258242"",""senderId"":""71450258242"",""recipient-id"":""61183579742"",""recipientId"":""61183579742"",""operator-id"":null,""operatorId"":null,""sent"":true,""received"":true,""reply"":false,""auto"":false,""agent"":""webapp"",""meta"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""reference"":null},""system"":false},""no"":64}","["".*""]"
341,2026-04-26T11:55:32.097318,INCOMING,"{""sync"":""1777222531957"",""type"":""event.users.experience.updated..ai"",""timestamp"":1777222531,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""current"":{""current-points"":4440,""currentPoints"":4440,""next-level-points"":6000,""nextLevelPoints"":6000,""level"":10},""changes"":{""experience-changed"":5,""experienceChanged"":5,""level-changed"":0,""levelChanged"":0,""reason"":{""message-tag"":""71450258242_1777248615337"",""messageTag"":""71450258242_1777248615337""}}},""no"":65}","["".*""]"
342,2026-04-26T11:55:35.199140,INCOMING,"{""sync"":""1777222535075"",""type"":""message:message:v2"",""timestamp"":1777222535,""details"":{""id"":2423777893,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777222535,""text"":""Ah I see. You see right through my schemes Moonlight"",""tag"":""8dea3b4a0be2c30"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""}},""no"":66}","["".*""]"
343,2026-04-26T11:55:35.211571,INCOMING,"{""sync"":""1777222535076"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777222535,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423777893,""messageId"":2423777893,""suggestions"":[],""disabled"":true},""no"":67}","["".*""]"
344,2026-04-26T11:55:35.223128,INCOMING,"{""sync"":""1777222535078"",""type"":""added:event"",""timestamp"":1777222535,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2279,""timestamp"":""2026-04-26T16:55:35.06Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2279,""timestamp"":""2026-04-26T16:55:35.06Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423777893,""sender-id"":""61183579742"",""senderId"":""61183579742"",""tag"":""8dea3b4a0be2c30"",""timestamp"":""2026-04-26T16:55:35.0634175Z"",""text"":""Ah I see. You see right through my schemes Moonlight"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":68}","["".*""]"
345,2026-04-26T11:55:35.651232,INCOMING,"{""sync"":""1777222535554"",""type"":""message:read"",""timestamp"":1777222535,""details"":{""attendee"":""61183579742""},""no"":69}","["".*""]"
346,2026-04-26T11:55:35.673229,INCOMING,"{""sync"":""1777222535556"",""type"":""staled:event"",""timestamp"":1777222535,""details"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""no"":70}","["".*""]"
347,2026-04-26T11:56:25.458446,INCOMING,"{""sync"":""1777222584810"",""type"":""message:message:v2"",""timestamp"":1777222584,""details"":{""id"":2423778562,""sender"":""71450258242"",""recipient"":""61183579742"",""type"":1,""timestamp"":1777222584,""text"":""so whats the deal cause u got 30 s before im gone"",""tag"":""71450258242_1777241313915"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":false,""meta"":{""automation"":{},""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}}},""no"":71}","["".*""]"
348,2026-04-26T11:56:25.472884,INCOMING,"{""sync"":""1777222584810"",""type"":""message:delivery"",""timestamp"":1777222584,""details"":{""id"":2423778562,""status"":1,""tag"":""71450258242_1777241313915""},""no"":72}","["".*""]"
349,2026-04-26T11:56:25.487742,INCOMING,"{""sync"":""1777222584813"",""type"":""event.bot.typing.started"",""timestamp"":1777222584,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2660}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2660}]},""no"":73}","["".*""]"
350,2026-04-26T11:56:25.500855,INCOMING,"{""sync"":""1777222584814"",""type"":""message:delivery"",""timestamp"":1777222584,""details"":{""id"":0,""status"":1,""tag"":""71450258242_1777241313915""},""no"":74}","["".*""]"
351,2026-04-26T11:56:25.511545,INCOMING,"{""sync"":""1777222584814"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777222584,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423778562,""messageId"":2423778562,""suggestions"":[],""disabled"":true},""no"":75}","["".*""]"
352,2026-04-26T11:56:25.524536,INCOMING,"{""sync"":""1777222584814"",""type"":""added:event"",""timestamp"":1777222584,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2280,""timestamp"":""2026-04-26T16:56:24.793Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2280,""timestamp"":""2026-04-26T16:56:24.793Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423778562,""text"":""so whats the deal cause u got 30 s before im gone"",""tag"":""71450258242_1777241313915"",""timestamp"":""2026-04-26T16:56:24.6802729Z"",""sender-id"":""71450258242"",""senderId"":""71450258242"",""recipient-id"":""61183579742"",""recipientId"":""61183579742"",""operator-id"":null,""operatorId"":null,""sent"":true,""received"":true,""reply"":false,""auto"":false,""agent"":""webapp"",""meta"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""reference"":null},""system"":false},""no"":76}","["".*""]"
353,2026-04-26T11:56:25.540731,INCOMING,"{""sync"":""1777222584818"",""type"":""event.users.experience.updated..ai"",""timestamp"":1777222584,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""current"":{""current-points"":4455,""currentPoints"":4455,""next-level-points"":6000,""nextLevelPoints"":6000,""level"":10},""changes"":{""experience-changed"":15,""experienceChanged"":15,""level-changed"":0,""levelChanged"":0,""reason"":{""message-tag"":""71450258242_1777241313915"",""messageTag"":""71450258242_1777241313915""}}},""no"":77}","["".*""]"
354,2026-04-26T11:56:29.032040,INCOMING,"{""sync"":""1777222588511"",""type"":""event.bot.typing.started"",""timestamp"":1777222588,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3097}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3097}]},""no"":78}","["".*""]"
355,2026-04-26T11:56:29.042918,INCOMING,"{""sync"":""1777222588511"",""type"":""event.bot.typing.started"",""timestamp"":1777222588,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3097}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3097}]},""no"":79}","["".*""]"
356,2026-04-26T11:56:29.053528,INCOMING,"{""sync"":""1777222588522"",""type"":""message:message:v2"",""timestamp"":1777222588,""details"":{""id"":2423778618,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777222588,""text"":""Calm now Moonlight"",""tag"":""8dea3b4c2756b26"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""16b875bde833418fa4d819c1cce055d3"",""splitMessageGroupId"":""16b875bde833418fa4d819c1cce055d3"",""split-num"":1,""splitNum"":1,""split-total-count"":4,""splitTotalCount"":4}},""no"":80}","["".*""]"
357,2026-04-26T11:56:29.066295,INCOMING,"{""sync"":""1777222588524"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777222588,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423778618,""messageId"":2423778618,""suggestions"":[],""disabled"":true},""no"":81}","["".*""]"
358,2026-04-26T11:56:29.080596,INCOMING,"{""sync"":""1777222588529"",""type"":""added:event"",""timestamp"":1777222588,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2281,""timestamp"":""2026-04-26T16:56:28.523Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""16b875bde833418fa4d819c1cce055d3"",""splitMessageGroupId"":""16b875bde833418fa4d819c1cce055d3"",""split-num"":1,""splitNum"":1,""split-total-count"":4,""splitTotalCount"":4},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2281,""timestamp"":""2026-04-26T16:56:28.523Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423778618,""sender-id"":""61183579742"",""senderId"":""61183579742"",""tag"":""8dea3b4c2756b26"",""timestamp"":""2026-04-26T16:56:28.5104972Z"",""text"":""Calm now Moonlight"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""1.1.0"",""botVersion"":""1.1.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""16b875bde833418fa4d819c1cce055d3"",""splitMessageGroupId"":""16b875bde833418fa4d819c1cce055d3"",""split-num"":1,""splitNum"":1,""split-total-count"":4,""splitTotalCount"":4},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":82}","["".*""]"
359,2026-04-26T11:56:29.751092,INCOMING,"{""sync"":""1777222589534"",""type"":""message:read"",""timestamp"":1777222589,""details"":{""attendee"":""61183579742""},""no"":83}","["".*""]"
360,2026-04-26T11:56:29.771376,INCOMING,"{""sync"":""1777222589537"",""type"":""staled:event"",""timestamp"":1777222589,""details"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""no"":84}","["".*""]"
361,2026-04-26T11:56:31.719527,INCOMING,"{""sync"":""1777222591608"",""type"":""event.bot.typing.started"",""timestamp"":1777222591,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3012},{""delay-before"":1189,""delayBefore"":1189,""duration"":1799}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3012},{""delay-before"":1189,""delayBefore"":1189,""duration"":1799}]},""no"":85}","["".*""]"
362,2026-04-26T11:56:31.730622,INCOMING,"{""sync"":""1777222591608"",""type"":""event.bot.typing.started"",""timestamp"":1777222591,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3012},{""delay-before"":1189,""delayBefore"":1189,""duration"":1799}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3012},{""delay-before"":1189,""delayBefore"":1189,""duration"":1799}]},""no"":86}","["".*""]"
