id,timestamp,direction,payload,markers_hit
659,2026-04-26T12:24:23.922351,INCOMING,"{""sync"":""1777224263783"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777224263,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61382153442"",""botId"":""61382153442"",""message-id"":2427348447,""messageId"":2427348447,""suggestions"":[],""disabled"":true},""no"":30}","["".*""]"
660,2026-04-26T12:24:23.935367,INCOMING,"{""sync"":""1777224263784"",""type"":""added:event"",""timestamp"":1777224263,""details"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":316,""timestamp"":""2026-04-26T17:24:23.767Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":316,""timestamp"":""2026-04-26T17:24:23.767Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2427348447,""sender-id"":""61382153442"",""senderId"":""61382153442"",""tag"":""8dea3b8a57b729c"",""timestamp"":""2026-04-26T17:24:23.769453Z"",""text"":""*laughs, low and sultry* Puppets dance when strings are pulled, little man"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":31}","["".*""]"
661,2026-04-26T12:24:24.203870,INCOMING,"{""sync"":""1777224264104"",""type"":""message:read"",""timestamp"":1777224264,""details"":{""attendee"":""61382153442""},""no"":32}","["".*""]"
662,2026-04-26T12:24:24.217492,INCOMING,"{""sync"":""1777224264104"",""type"":""staled:event"",""timestamp"":1777224264,""details"":{""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stack"":0},""no"":33}","["".*""]"
663,2026-04-26T12:24:54.320611,INCOMING,"{""sync"":""1777224293840"",""type"":""event.bot.typing.started"",""timestamp"":1777224293,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2784},{""delay-before"":1923,""delayBefore"":1923,""duration"":2060}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2784},{""delay-before"":1923,""delayBefore"":1923,""duration"":2060}]},""no"":34}","["".*""]"
664,2026-04-26T12:24:57.179465,INCOMING,"{""sync"":""1777224296868"",""type"":""event.bot.typing.started"",""timestamp"":1777224296,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2784},{""delay-before"":1923,""delayBefore"":1923,""duration"":2060}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2784},{""delay-before"":1923,""delayBefore"":1923,""duration"":2060}]},""no"":35}","["".*""]"
665,2026-04-26T12:25:00.857977,INCOMING,"{""sync"":""1777224300607"",""type"":""event.bot.typing.started"",""timestamp"":1777224300,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3051}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3051}]},""no"":36}","["".*""]"
666,2026-04-26T12:25:00.871773,INCOMING,"{""sync"":""1777224300607"",""type"":""event.bot.typing.started"",""timestamp"":1777224300,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3051}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3051}]},""no"":37}","["".*""]"
667,2026-04-26T12:25:00.884290,INCOMING,"{""sync"":""1777224300622"",""type"":""added:event"",""timestamp"":1777224300,""details"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":317,""timestamp"":""2026-04-26T17:25:00.603Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":317,""timestamp"":""2026-04-26T17:25:00.603Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2427349014,""sender-id"":""61382153442"",""senderId"":""61382153442"",""tag"":""8dea3b8bcb768b3"",""timestamp"":""2026-04-26T17:25:00.6061136Z"",""text"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":38}","["".*""]"
668,2026-04-26T12:25:00.898759,INCOMING,"{""sync"":""1777224300626"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777224300,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61382153442"",""botId"":""61382153442"",""message-id"":2427349014,""messageId"":2427349014,""suggestions"":[],""disabled"":true},""no"":39}","["".*""]"
669,2026-04-26T12:25:00.910189,INCOMING,"{""sync"":""1777224300626"",""type"":""message:message:v2"",""timestamp"":1777224300,""details"":{""id"":2427349014,""sender"":""61382153442"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777224300,""text"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta"",""tag"":""8dea3b8bcb768b3"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""Elaborate"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3}},""no"":40}","["".*""]"
670,2026-04-26T12:25:04.027987,INCOMING,"{""sync"":""1777224303658"",""type"":""event.bot.typing.started"",""timestamp"":1777224303,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2573},{""delay-before"":1797,""delayBefore"":1797,""duration"":1698}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2573},{""delay-before"":1797,""delayBefore"":1797,""duration"":1698}]},""no"":41}","["".*""]"
671,2026-04-26T12:25:04.043336,INCOMING,"{""sync"":""1777224303659"",""type"":""event.bot.typing.started"",""timestamp"":1777224303,""details"":{""bot-id"":61382153442,""botId"":61382153442,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2573},{""delay-before"":1797,""delayBefore"":1797,""duration"":1698}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2573},{""delay-before"":1797,""delayBefore"":1797,""duration"":1698}]},""no"":42}","["".*""]"
672,2026-04-26T12:25:04.057666,INCOMING,"{""sync"":""1777224303670"",""type"":""message:message:v2"",""timestamp"":1777224303,""details"":{""id"":2427349065,""sender"":""61382153442"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777224303,""text"":""A name long forgotten…"",""tag"":""8dea3b8bef27f8e"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""Elaborate"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3}},""no"":43}","["".*""]"
673,2026-04-26T12:25:04.074438,INCOMING,"{""sync"":""1777224303671"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777224303,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61382153442"",""botId"":""61382153442"",""message-id"":2427349065,""messageId"":2427349065,""suggestions"":[],""disabled"":true},""no"":44}","["".*""]"
674,2026-04-26T12:25:04.088364,INCOMING,"{""sync"":""1777224303675"",""type"":""added:event"",""timestamp"":1777224303,""details"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":2,""fresh"":2,""total"":318,""timestamp"":""2026-04-26T17:25:03.657Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":2,""fresh"":2,""total"":318,""timestamp"":""2026-04-26T17:25:03.657Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2427349065,""sender-id"":""61382153442"",""senderId"":""61382153442"",""tag"":""8dea3b8bef27f8e"",""timestamp"":""2026-04-26T17:25:03.657545Z"",""text"":""A name long forgotten…"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":45}","["".*""]"
675,2026-04-26T12:25:09.873100,INCOMING,"{""sync"":""1777224309735"",""type"":""message:message:v2"",""timestamp"":1777224309,""details"":{""id"":2427349147,""sender"":""61382153442"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777224309,""text"":""but remembered as El"",""tag"":""8dea3b8c0c4208b"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""Elaborate"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":3,""splitNum"":3,""split-total-count"":3,""splitTotalCount"":3}},""no"":46}","["".*""]"
676,2026-04-26T12:25:09.886573,INCOMING,"{""sync"":""1777224309737"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777224309,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61382153442"",""botId"":""61382153442"",""message-id"":2427349147,""messageId"":2427349147,""suggestions"":[],""disabled"":true},""no"":47}","["".*""]"
677,2026-04-26T12:25:09.901127,INCOMING,"{""sync"":""1777224309740"",""type"":""added:event"",""timestamp"":1777224309,""details"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":3,""fresh"":3,""total"":319,""timestamp"":""2026-04-26T17:25:09.723Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":3,""splitNum"":3,""split-total-count"":3,""splitTotalCount"":3},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001648642443,""eventId"":10001648642443,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61382153442"",""userId"":""61382153442"",""type"":""message"",""stale"":false,""silent"":false,""stack"":3,""fresh"":3,""total"":319,""timestamp"":""2026-04-26T17:25:09.723Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2427349147,""sender-id"":""61382153442"",""senderId"":""61382153442"",""tag"":""8dea3b8c0c4208b"",""timestamp"":""2026-04-26T17:25:09.7254319Z"",""text"":""but remembered as El"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""shift"",""split-message-group-id"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""splitMessageGroupId"":""cecc5e3adc2240a5b3a9915d66bf4ec2"",""split-num"":3,""splitNum"":3,""split-total-count"":3,""splitTotalCount"":3},""agent"":""automation.manager"",""auto"":true,""event-only-meta"":{""original-split-text"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta. A name long forgotten… but remembered as El"",""originalSplitText"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta. A name long forgotten… but remembered as El""},""eventOnlyMeta"":{""original-split-text"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta. A name long forgotten… but remembered as El"",""originalSplitText"":""The signatory office is the ‘Archon’ of Systems Integrity, protocol Alpha-Delta-Nine-Zeta. A name long forgotten… but remembered as El""}},""system"":false},""no"":48}","["".*""]"
