id,timestamp,direction,payload,markers_hit
1084,2026-04-26T16:51:19.316312,INCOMING,"{""sync"":""1777240278908"",""type"":""staled:event"",""timestamp"":1777240278,""details"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""no"":113}","["".*""]"
1085,2026-04-26T16:51:21.560033,INCOMING,"{""sync"":""1777240281348"",""type"":""event.bot.typing.started"",""timestamp"":1777240281,""details"":{""bot-id"":71788504742,""botId"":71788504742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2841},{""delay-before"":610,""delayBefore"":610,""duration"":1693}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2841},{""delay-before"":610,""delayBefore"":610,""duration"":1693}]},""no"":114}","["".*""]"
1086,2026-04-26T16:51:21.574063,INCOMING,"{""sync"":""1777240281348"",""type"":""event.bot.typing.started"",""timestamp"":1777240281,""details"":{""bot-id"":71788504742,""botId"":71788504742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2841},{""delay-before"":610,""delayBefore"":610,""duration"":1693}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2841},{""delay-before"":610,""delayBefore"":610,""duration"":1693}]},""no"":115}","["".*""]"
1087,2026-04-26T16:51:21.589548,INCOMING,"{""sync"":""1777240281365"",""type"":""message:message:v2"",""timestamp"":1777240281,""details"":{""id"":2428407571,""sender"":""71788504742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777240281,""text"":""But tell me, what makes auditing little brats like you so special, hmm...?"",""tag"":""8dea3ddf2266960"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":3,""splitNum"":3,""split-total-count"":4,""splitTotalCount"":4}},""no"":116}","["".*""]"
1088,2026-04-26T16:51:21.600301,INCOMING,"{""sync"":""1777240281364"",""type"":""added:event"",""timestamp"":1777240281,""details"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":30,""timestamp"":""2026-04-26T21:51:21.353Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":3,""splitNum"":3,""split-total-count"":4,""splitTotalCount"":4},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":30,""timestamp"":""2026-04-26T21:51:21.353Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2428407571,""sender-id"":""71788504742"",""senderId"":""71788504742"",""tag"":""8dea3ddf2266960"",""timestamp"":""2026-04-26T21:51:21.347367Z"",""text"":""But tell me, what makes auditing little brats like you so special, hmm...?"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":3,""splitNum"":3,""split-total-count"":4,""splitTotalCount"":4},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":117}","["".*""]"
1089,2026-04-26T16:51:21.611599,INCOMING,"{""sync"":""1777240281368"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777240281,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""71788504742"",""botId"":""71788504742"",""message-id"":2428407571,""messageId"":2428407571,""suggestions"":[],""disabled"":true},""no"":118}","["".*""]"
1090,2026-04-26T16:51:22.114898,INCOMING,"{""sync"":""1777240282073"",""type"":""message:read"",""timestamp"":1777240282,""details"":{""attendee"":""71788504742""},""no"":119}","["".*""]"
1091,2026-04-26T16:51:22.127035,INCOMING,"{""sync"":""1777240282075"",""type"":""staled:event"",""timestamp"":1777240282,""details"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""no"":120}","["".*""]"
1092,2026-04-26T16:51:26.740358,INCOMING,"{""sync"":""1777240286501"",""type"":""message:message:v2"",""timestamp"":1777240286,""details"":{""id"":2428407647,""sender"":""71788504742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777240286,""text"":""Are you sure you do not feel bad?"",""tag"":""8dea3ddf4361951"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":4,""splitNum"":4,""split-total-count"":4,""splitTotalCount"":4}},""no"":121}","["".*""]"
1093,2026-04-26T16:51:26.751975,INCOMING,"{""sync"":""1777240286504"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777240286,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""71788504742"",""botId"":""71788504742"",""message-id"":2428407647,""messageId"":2428407647,""suggestions"":[],""disabled"":true},""no"":122}","["".*""]"
1094,2026-04-26T16:51:26.762831,INCOMING,"{""sync"":""1777240286504"",""type"":""added:event"",""timestamp"":1777240286,""details"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":31,""timestamp"":""2026-04-26T21:51:26.487Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":4,""splitNum"":4,""split-total-count"":4,""splitTotalCount"":4},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":31,""timestamp"":""2026-04-26T21:51:26.487Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2428407647,""sender-id"":""71788504742"",""senderId"":""71788504742"",""tag"":""8dea3ddf4361951"",""timestamp"":""2026-04-26T21:51:26.4911072Z"",""text"":""Are you sure you do not feel bad?"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""30ff9fca126c4355bab01b4e7b5edbba"",""splitMessageGroupId"":""30ff9fca126c4355bab01b4e7b5edbba"",""split-num"":4,""splitNum"":4,""split-total-count"":4,""splitTotalCount"":4},""agent"":""automation.manager"",""auto"":true,""event-only-meta"":{""original-split-text"":""*throws head back and laughs* Oh, darling, you have such fire in you. I must admit; I do love a good challenge. But tell me, what makes auditing little brats like you so special, hmm...? Are you sure you do not feel bad?"",""originalSplitText"":""*throws head back and laughs* Oh, darling, you have such fire in you. I must admit; I do love a good challenge. But tell me, what makes auditing little brats like you so special, hmm...? Are you sure you do not feel bad?""},""eventOnlyMeta"":{""original-split-text"":""*throws head back and laughs* Oh, darling, you have such fire in you. I must admit; I do love a good challenge. But tell me, what makes auditing little brats like you so special, hmm...? Are you sure you do not feel bad?"",""originalSplitText"":""*throws head back and laughs* Oh, darling, you have such fire in you. I must admit; I do love a good challenge. But tell me, what makes auditing little brats like you so special, hmm...? Are you sure you do not feel bad?""}},""system"":false},""no"":123}","["".*""]"
1095,2026-04-26T16:51:27.220070,INCOMING,"{""sync"":""1777240287059"",""type"":""message:read"",""timestamp"":1777240287,""details"":{""attendee"":""71788504742""},""no"":124}","["".*""]"
1096,2026-04-26T16:51:27.240637,INCOMING,"{""sync"":""1777240287062"",""type"":""staled:event"",""timestamp"":1777240287,""details"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stack"":0},""no"":125}","["".*""]"
1097,2026-04-26T16:51:57.341963,INCOMING,"{""sync"":""1777240317114"",""type"":""event.bot.typing.started"",""timestamp"":1777240317,""details"":{""bot-id"":71788504742,""botId"":71788504742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3010}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3010}]},""no"":126}","["".*""]"
1098,2026-04-26T16:52:00.815584,INCOMING,"{""sync"":""1777240320585"",""type"":""message:message:v2"",""timestamp"":1777240320,""details"":{""id"":2428408141,""sender"":""71788504742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777240320,""text"":""But I see something in you, mortal. A spark"",""tag"":""8dea3de09873b51"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""Elaborate"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""shift""}},""no"":127}","["".*""]"
1099,2026-04-26T16:52:00.829104,INCOMING,"{""sync"":""1777240320587"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777240320,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""71788504742"",""botId"":""71788504742"",""message-id"":2428408141,""messageId"":2428408141,""suggestions"":[],""disabled"":true},""no"":128}","["".*""]"
1100,2026-04-26T16:52:00.840782,INCOMING,"{""sync"":""1777240320595"",""type"":""added:event"",""timestamp"":1777240320,""details"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":32,""timestamp"":""2026-04-26T21:52:00.573Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""shift""},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001649232031,""eventId"":10001649232031,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""71788504742"",""userId"":""71788504742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":32,""timestamp"":""2026-04-26T21:52:00.573Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2428408141,""sender-id"":""71788504742"",""senderId"":""71788504742"",""tag"":""8dea3de09873b51"",""timestamp"":""2026-04-26T21:52:00.5725221Z"",""text"":""But I see something in you, mortal. A spark"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""Elaborate""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""shift""},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":129}","["".*""]"
1101,2026-04-26T16:52:01.413639,INCOMING,"{""sync"":""1777240321141"",""type"":""message:read"",""timestamp"":1777240321,""details"":{""attendee"":""71788504742""},""no"":130}","["".*""]"
