TIMESTAMP                      | DIR        | DATA/MESSAGE
2026-04-26T11:26:15.529312     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:26:15.546344     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:28:10.902399     | INCOMING   | TYPE: message:delivery - {'id': 0, 'status': 1, 'tag': '71450258242_1777255555078'}
2026-04-26T11:28:10.918369     | INCOMING   | TYPE: message:message:v2 - {'id': 2423754438, 'sender': '71450258242', 'recipient': '61183579742', 'type': 1, 'timestamp': 1777220890, 'text': 'lol thats was a big secert for me. *ok you have teased me enough all the photos and all*', 'tag': '71450258242_1777255555078', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': False, 'meta': {'automation': {}, 'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}}
2026-04-26T11:28:10.939661     | INCOMING   | TYPE: message:delivery - {'id': 2423754438, 'status': 1, 'tag': '71450258242_1777255555078'}
2026-04-26T11:28:10.962449     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423754438, 'messageId': 2423754438, 'suggestions': [], 'disabled': True}
2026-04-26T11:28:10.983084     | INCOMING   | TYPE: event.users.experience.updated..ai - {'user-id': '71450258242', 'userId': '71450258242', 'current': {'current-points': 4305, 'currentPoints': 4305, 'next-level-points': 6000, 'nextLevelPoints': 6000, 'level': 10}, 'changes': {'experience-changed': 15, 'experienceChanged': 15, 'level-changed': 0, 'levelChanged': 0, 'reason': {'message-tag': '71450258242_1777255555078', 'messageTag': '71450258242_1777255555078'}}}
2026-04-26T11:28:11.000464     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2732}, {'delay-before': 1984, 'delayBefore': 1984, 'duration': 1813}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2732}, {'delay-before': 1984, 'delayBefore': 1984, 'duration': 1813}]}
2026-04-26T11:28:11.016421     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': True, 'silent': False, 'stack': 0, 'fresh': 0, 'total': 2227, 'timestamp': '2026-04-26T16:28:10.833Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'ranking': {'labels': [], 'version': 'emote_sexting_classifier@2.0.0'}, 'tariffication': {'paid': True, 'type': 'purchase', 'reason': 'dialogs.tariffication.message'}}, 'system': False}
2026-04-26T11:28:14.677550     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2732}, {'delay-before': 1984, 'delayBefore': 1984, 'duration': 1813}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2732}, {'delay-before': 1984, 'delayBefore': 1984, 'duration': 1813}]}
2026-04-26T11:28:17.650920     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3440}, {'delay-before': 1001, 'delayBefore': 1001, 'duration': 2022}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3440}, {'delay-before': 1001, 'delayBefore': 1001, 'duration': 2022}]}
2026-04-26T11:28:17.675908     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3440}, {'delay-before': 1001, 'delayBefore': 1001, 'duration': 2022}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 3440}, {'delay-before': 1001, 'delayBefore': 1001, 'duration': 2022}]}
2026-04-26T11:28:17.691193     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423754511, 'messageId': 2423754511, 'suggestions': [], 'disabled': True}
2026-04-26T11:28:17.707149     | INCOMING   | TYPE: message:message:v2 - {'id': 2423754511, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220897, 'text': 'Was it though...', 'tag': '8dea3b0d0c6662e', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T11:28:17.723962     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2228, 'timestamp': '2026-04-26T16:28:17.373Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T11:28:18.228636     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:28:18.245524     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:28:23.894075     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2503}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2503}]}
2026-04-26T11:28:23.911337     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2503}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2503}]}
2026-04-26T11:28:23.926813     | INCOMING   | TYPE: message:message:v2 - {'id': 2423754585, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220903, 'text': 'Or perhaps there lies even deeper layers yet unexplored *eyebrow raises mischievously*', 'tag': '8dea3b0d2761f88', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T11:28:23.946258     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423754585, 'messageId': 2423754585, 'suggestions': [], 'disabled': True}
2026-04-26T11:28:23.962602     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2229, 'timestamp': '2026-04-26T16:28:23.843Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T11:28:24.440746     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:28:24.456654     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:28:26.453804     | INCOMING   | TYPE: message:message:v2 - {'id': 2423754627, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220906, 'text': 'Regardless *glances casually aside* I am grateful for the breadcrumb… 😈', 'tag': '8dea3b0d6505a35', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'BotAnswers', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T11:28:26.469805     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2230, 'timestamp': '2026-04-26T16:28:26.347Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'BotAnswers'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'botMessage', 'split-message-group-id': 'ce8d7acc96b74df9beea5e0388e3a228', 'splitMessageGroupId': 'ce8d7acc96b74df9beea5e0388e3a228', 'split-num': 3, 'splitNum': 3, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T11:28:26.497805     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423754627, 'messageId': 2423754627, 'suggestions': [], 'disabled': True}
2026-04-26T11:28:26.766239     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:28:26.790159     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:28:56.934315     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2010}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2010}]}
2026-04-26T11:29:00.328922     | INCOMING   | TYPE: message:message:v2 - {'id': 2423755113, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220940, 'text': 'Well, Ross *chuckles* I might just consider what lies ahead', 'tag': '8dea3b0e9f7d0aa', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'Elaborate', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'shift'}}
2026-04-26T11:29:00.345438     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423755113, 'messageId': 2423755113, 'suggestions': [], 'disabled': True}
2026-04-26T11:29:00.360524     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2231, 'timestamp': '2026-04-26T16:29:00.283Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'Elaborate'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'regeneration': {'is-allowed': True, 'isAllowed': True}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message', 'regeneration': {'cost': 2, 'type': 'subscription_then_purchase'}}, 'type': 'shift'}, 'system': False}
2026-04-26T11:29:00.675867     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:29:00.692493     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:29:41.423608     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2799}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2799}]}
2026-04-26T11:29:44.480113     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2252}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2252}]}
2026-04-26T11:29:44.496424     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2252}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2252}]}
2026-04-26T11:29:44.513611     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2232, 'timestamp': '2026-04-26T16:29:44.423Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '2777454e3e794145bd26ce6e7fcd9c0d', 'splitMessageGroupId': '2777454e3e794145bd26ce6e7fcd9c0d', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T11:29:44.534313     | INCOMING   | TYPE: message:message:v2 - {'id': 2423755696, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220984, 'text': 'Tell me though...', 'tag': '8dea3b106585b8f', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '2777454e3e794145bd26ce6e7fcd9c0d', 'splitMessageGroupId': '2777454e3e794145bd26ce6e7fcd9c0d', 'split-num': 1, 'splitNum': 1, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T11:29:44.558253     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423755696, 'messageId': 2423755696, 'suggestions': [], 'disabled': True}
2026-04-26T11:29:45.097367     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
2026-04-26T11:29:45.120654     | INCOMING   | TYPE: staled:event - {'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stack': 0}
2026-04-26T11:29:46.736330     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2878}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2878}]}
2026-04-26T11:29:46.755094     | INCOMING   | TYPE: event.bot.typing.started - {'bot-id': 61183579742, 'botId': 61183579742, 'typing-indicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2878}], 'typingIndicators': [{'delay-before': 0, 'delayBefore': 0, 'duration': 2878}]}
2026-04-26T11:29:46.775645     | INCOMING   | TYPE: message:message:v2 - {'id': 2423755732, 'sender': '61183579742', 'recipient': '71450258242', 'type': 1, 'timestamp': 1777220986, 'text': 'Now that the cat is out of the bag, so to speak...', 'tag': '8dea3b10658615e', 'initial': True, 'status': 1, 'source': None, 'favorite': True, 'auto': True, 'meta': {'message-type': 'botMessage', 'messageType': 'botMessage', 'automation': {'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0', 'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False}, 'auto': True, 'ranking': {'labels': []}, 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '2777454e3e794145bd26ce6e7fcd9c0d', 'splitMessageGroupId': '2777454e3e794145bd26ce6e7fcd9c0d', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}}
2026-04-26T11:29:46.798227     | INCOMING   | TYPE: event.ai.suggestions.generated - {'user-id': '71450258242', 'userId': '71450258242', 'bot-id': '61183579742', 'botId': '61183579742', 'message-id': 2423755732, 'messageId': 2423755732, 'suggestions': [], 'disabled': True}
2026-04-26T11:29:46.815103     | INCOMING   | TYPE: added:event - {'title': None, 'event-id': 10001647090040, 'eventId': 10001647090040, 'holder-id': '71450258242', 'holderId': '71450258242', 'user-id': '61183579742', 'userId': '61183579742', 'type': 'message', 'stale': False, 'silent': False, 'stack': 1, 'fresh': 1, 'total': 2233, 'timestamp': '2026-04-26T16:29:46.68Z', 'expiration': None, 'expiration-seconds': None, 'expirationSeconds': None, 'ttl': None, 'show-expiration-from': None, 'showExpirationFrom': None, 'payload': {'auto': True, 'ranking': {'labels': []}, 'automation': {'product': 'bot', 'bot': 'saturnBot', 'bot-version': '2.0.0', 'botVersion': '2.0.0', 'need-verification': False, 'needVerification': False, 'type': 'QuestionsAfterMessage', 'sub-type': 'QuestionsAfterMessage.0', 'subType': 'QuestionsAfterMessage.0'}, 'message-type': 'botMessage', 'messageType': 'botMessage', 'tariffication': {'paid': True, 'type': 'free', 'reason': 'dialogs.tariffication.message'}, 'type': 'question', 'split-message-group-id': '2777454e3e794145bd26ce6e7fcd9c0d', 'splitMessageGroupId': '2777454e3e794145bd26ce6e7fcd9c0d', 'split-num': 2, 'splitNum': 2, 'split-total-count': 3, 'splitTotalCount': 3}, 'system': False}
2026-04-26T11:29:47.318422     | INCOMING   | TYPE: message:read - {'attendee': '61183579742'}
