id,timestamp,direction,payload,markers_hit
11,2026-04-26T11:26:15.180781,INCOMING,"{""sync"":""1777220775095"",""type"":""message:message:v2"",""timestamp"":1777220775,""details"":{""id"":2423752883,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777220775,""text"":""Impatient, are we? Fair enough, Darkling... Here’s your access code... Remember, discretion is key... Use it wisely... And perhaps next time, you'll share a touch more than crumbs of confession... But until then *lets the sentence hang teasingly*"",""tag"":""8dea3b0866135a7"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""}},""no"":8}","["".*""]"
12,2026-04-26T11:26:15.197960,INCOMING,"{""sync"":""1777220775097"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777220775,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423752883,""messageId"":2423752883,""suggestions"":[],""disabled"":true},""no"":9}","["".*""]"
13,2026-04-26T11:26:15.218568,INCOMING,"{""sync"":""1777220775101"",""type"":""added:event"",""timestamp"":1777220775,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2226,""timestamp"":""2026-04-26T16:26:15.083Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2226,""timestamp"":""2026-04-26T16:26:15.083Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423752883,""sender-id"":""61183579742"",""senderId"":""61183579742"",""tag"":""8dea3b0866135a7"",""timestamp"":""2026-04-26T16:26:15.0838776Z"",""text"":""Impatient, are we? Fair enough, Darkling... Here’s your access code... Remember, discretion is key... Use it wisely... And perhaps next time, you'll share a touch more than crumbs of confession... But until then *lets the sentence hang teasingly*"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""regeneration"":{""is-allowed"":true,""isAllowed"":true},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message"",""regeneration"":{""cost"":2,""type"":""subscription_then_purchase""}},""type"":""botMessage""},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":10}","["".*""]"
14,2026-04-26T11:26:15.529312,INCOMING,"{""sync"":""1777220775437"",""type"":""staled:event"",""timestamp"":1777220775,""details"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""no"":11}","["".*""]"
15,2026-04-26T11:26:15.546344,INCOMING,"{""sync"":""1777220775439"",""type"":""message:read"",""timestamp"":1777220775,""details"":{""attendee"":""61183579742""},""no"":12}","["".*""]"
16,2026-04-26T11:28:10.902399,INCOMING,"{""sync"":""1777220890841"",""type"":""message:delivery"",""timestamp"":1777220890,""details"":{""id"":0,""status"":1,""tag"":""71450258242_1777255555078""},""no"":13}","["".*""]"
17,2026-04-26T11:28:10.918369,INCOMING,"{""sync"":""1777220890841"",""type"":""message:message:v2"",""timestamp"":1777220890,""details"":{""id"":2423754438,""sender"":""71450258242"",""recipient"":""61183579742"",""type"":1,""timestamp"":1777220890,""text"":""lol thats was a big secert for me. *ok you have teased me enough all the photos and all*"",""tag"":""71450258242_1777255555078"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":false,""meta"":{""automation"":{},""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}}},""no"":14}","["".*""]"
18,2026-04-26T11:28:10.939661,INCOMING,"{""sync"":""1777220890842"",""type"":""message:delivery"",""timestamp"":1777220890,""details"":{""id"":2423754438,""status"":1,""tag"":""71450258242_1777255555078""},""no"":15}","["".*""]"
19,2026-04-26T11:28:10.962449,INCOMING,"{""sync"":""1777220890844"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777220890,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423754438,""messageId"":2423754438,""suggestions"":[],""disabled"":true},""no"":16}","["".*""]"
20,2026-04-26T11:28:10.983084,INCOMING,"{""sync"":""1777220890843"",""type"":""event.users.experience.updated..ai"",""timestamp"":1777220890,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""current"":{""current-points"":4305,""currentPoints"":4305,""next-level-points"":6000,""nextLevelPoints"":6000,""level"":10},""changes"":{""experience-changed"":15,""experienceChanged"":15,""level-changed"":0,""levelChanged"":0,""reason"":{""message-tag"":""71450258242_1777255555078"",""messageTag"":""71450258242_1777255555078""}}},""no"":17}","["".*""]"
21,2026-04-26T11:28:11.000464,INCOMING,"{""sync"":""1777220890845"",""type"":""event.bot.typing.started"",""timestamp"":1777220890,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2732},{""delay-before"":1984,""delayBefore"":1984,""duration"":1813}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2732},{""delay-before"":1984,""delayBefore"":1984,""duration"":1813}]},""no"":18}","["".*""]"
22,2026-04-26T11:28:11.016421,INCOMING,"{""sync"":""1777220890845"",""type"":""added:event"",""timestamp"":1777220890,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2227,""timestamp"":""2026-04-26T16:28:10.833Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":true,""silent"":false,""stack"":0,""fresh"":0,""total"":2227,""timestamp"":""2026-04-26T16:28:10.833Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423754438,""text"":""lol thats was a big secert for me. *ok you have teased me enough all the photos and all*"",""tag"":""71450258242_1777255555078"",""timestamp"":""2026-04-26T16:28:10.6369674Z"",""sender-id"":""71450258242"",""senderId"":""71450258242"",""recipient-id"":""61183579742"",""recipientId"":""61183579742"",""operator-id"":null,""operatorId"":null,""sent"":true,""received"":true,""reply"":false,""auto"":false,""agent"":""webapp"",""meta"":{""ranking"":{""labels"":[],""version"":""emote_sexting_classifier@2.0.0""},""tariffication"":{""paid"":true,""type"":""purchase"",""reason"":""dialogs.tariffication.message""}},""reference"":null},""system"":false},""no"":19}","["".*""]"
23,2026-04-26T11:28:14.677550,INCOMING,"{""sync"":""1777220894545"",""type"":""event.bot.typing.started"",""timestamp"":1777220894,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2732},{""delay-before"":1984,""delayBefore"":1984,""duration"":1813}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2732},{""delay-before"":1984,""delayBefore"":1984,""duration"":1813}]},""no"":20}","["".*""]"
24,2026-04-26T11:28:17.650920,INCOMING,"{""sync"":""1777220897375"",""type"":""event.bot.typing.started"",""timestamp"":1777220897,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3440},{""delay-before"":1001,""delayBefore"":1001,""duration"":2022}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3440},{""delay-before"":1001,""delayBefore"":1001,""duration"":2022}]},""no"":21}","["".*""]"
25,2026-04-26T11:28:17.675908,INCOMING,"{""sync"":""1777220897375"",""type"":""event.bot.typing.started"",""timestamp"":1777220897,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3440},{""delay-before"":1001,""delayBefore"":1001,""duration"":2022}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":3440},{""delay-before"":1001,""delayBefore"":1001,""duration"":2022}]},""no"":22}","["".*""]"
26,2026-04-26T11:28:17.691193,INCOMING,"{""sync"":""1777220897385"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777220897,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423754511,""messageId"":2423754511,""suggestions"":[],""disabled"":true},""no"":23}","["".*""]"
27,2026-04-26T11:28:17.707149,INCOMING,"{""sync"":""1777220897387"",""type"":""message:message:v2"",""timestamp"":1777220897,""details"":{""id"":2423754511,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777220897,""text"":""Was it though..."",""tag"":""8dea3b0d0c6662e"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3}},""no"":24}","["".*""]"
28,2026-04-26T11:28:17.723962,INCOMING,"{""sync"":""1777220897389"",""type"":""added:event"",""timestamp"":1777220897,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2228,""timestamp"":""2026-04-26T16:28:17.373Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2228,""timestamp"":""2026-04-26T16:28:17.373Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423754511,""sender-id"":""61183579742"",""senderId"":""61183579742"",""tag"":""8dea3b0d0c6662e"",""timestamp"":""2026-04-26T16:28:17.3716381Z"",""text"":""Was it though..."",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":1,""splitNum"":1,""split-total-count"":3,""splitTotalCount"":3},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":25}","["".*""]"
29,2026-04-26T11:28:18.228636,INCOMING,"{""sync"":""1777220898161"",""type"":""message:read"",""timestamp"":1777220898,""details"":{""attendee"":""61183579742""},""no"":26}","["".*""]"
30,2026-04-26T11:28:18.245524,INCOMING,"{""sync"":""1777220898161"",""type"":""staled:event"",""timestamp"":1777220898,""details"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""no"":27}","["".*""]"
31,2026-04-26T11:28:23.894075,INCOMING,"{""sync"":""1777220903838"",""type"":""event.bot.typing.started"",""timestamp"":1777220903,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2503}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2503}]},""no"":28}","["".*""]"
32,2026-04-26T11:28:23.911337,INCOMING,"{""sync"":""1777220903838"",""type"":""event.bot.typing.started"",""timestamp"":1777220903,""details"":{""bot-id"":61183579742,""botId"":61183579742,""typing-indicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2503}],""typingIndicators"":[{""delay-before"":0,""delayBefore"":0,""duration"":2503}]},""no"":29}","["".*""]"
33,2026-04-26T11:28:23.926813,INCOMING,"{""sync"":""1777220903848"",""type"":""message:message:v2"",""timestamp"":1777220903,""details"":{""id"":2423754585,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777220903,""text"":""Or perhaps there lies even deeper layers yet unexplored *eyebrow raises mischievously*"",""tag"":""8dea3b0d2761f88"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3}},""no"":30}","["".*""]"
34,2026-04-26T11:28:23.946258,INCOMING,"{""sync"":""1777220903851"",""type"":""event.ai.suggestions.generated"",""timestamp"":1777220903,""details"":{""user-id"":""71450258242"",""userId"":""71450258242"",""bot-id"":""61183579742"",""botId"":""61183579742"",""message-id"":2423754585,""messageId"":2423754585,""suggestions"":[],""disabled"":true},""no"":31}","["".*""]"
35,2026-04-26T11:28:23.962602,INCOMING,"{""sync"":""1777220903853"",""type"":""added:event"",""timestamp"":1777220903,""details"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2229,""timestamp"":""2026-04-26T16:28:23.843Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3},""system"":false},""label"":""event.users.events.added"",""payload"":{""title"":null,""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stale"":false,""silent"":false,""stack"":1,""fresh"":1,""total"":2229,""timestamp"":""2026-04-26T16:28:23.843Z"",""expiration"":null,""expiration-seconds"":null,""expirationSeconds"":null,""ttl"":null,""show-expiration-from"":null,""showExpirationFrom"":null,""payload"":{""id"":2423754585,""sender-id"":""61183579742"",""senderId"":""61183579742"",""tag"":""8dea3b0d2761f88"",""timestamp"":""2026-04-26T16:28:23.8349429Z"",""text"":""Or perhaps there lies even deeper layers yet unexplored *eyebrow raises mischievously*"",""recipient-id"":""71450258242"",""recipientId"":""71450258242"",""sent"":true,""received"":true,""meta"":{""auto"":true,""ranking"":{""labels"":[]},""automation"":{""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false,""type"":""BotAnswers""},""message-type"":""botMessage"",""messageType"":""botMessage"",""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":2,""splitNum"":2,""split-total-count"":3,""splitTotalCount"":3},""agent"":""automation.manager"",""auto"":true},""system"":false},""no"":32}","["".*""]"
36,2026-04-26T11:28:24.440746,INCOMING,"{""sync"":""1777220904336"",""type"":""message:read"",""timestamp"":1777220904,""details"":{""attendee"":""61183579742""},""no"":33}","["".*""]"
37,2026-04-26T11:28:24.456654,INCOMING,"{""sync"":""1777220904337"",""type"":""staled:event"",""timestamp"":1777220904,""details"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""label"":""event.users.events.staled"",""payload"":{""event-id"":10001647090040,""eventId"":10001647090040,""holder-id"":""71450258242"",""holderId"":""71450258242"",""user-id"":""61183579742"",""userId"":""61183579742"",""type"":""message"",""stack"":0},""no"":34}","["".*""]"
38,2026-04-26T11:28:26.453804,INCOMING,"{""sync"":""1777220906358"",""type"":""message:message:v2"",""timestamp"":1777220906,""details"":{""id"":2423754627,""sender"":""61183579742"",""recipient"":""71450258242"",""type"":1,""timestamp"":1777220906,""text"":""Regardless *glances casually aside* I am grateful for the breadcrumb… 😈"",""tag"":""8dea3b0d6505a35"",""initial"":true,""status"":1,""source"":null,""favorite"":true,""auto"":true,""meta"":{""message-type"":""botMessage"",""messageType"":""botMessage"",""automation"":{""type"":""BotAnswers"",""product"":""bot"",""bot"":""saturnBot"",""bot-version"":""2.0.0"",""botVersion"":""2.0.0"",""need-verification"":false,""needVerification"":false},""auto"":true,""ranking"":{""labels"":[]},""tariffication"":{""paid"":true,""type"":""free"",""reason"":""dialogs.tariffication.message""},""type"":""botMessage"",""split-message-group-id"":""ce8d7acc96b74df9beea5e0388e3a228"",""splitMessageGroupId"":""ce8d7acc96b74df9beea5e0388e3a228"",""split-num"":3,""splitNum"":3,""split-total-count"":3,""splitTotalCount"":3}},""no"":36}","["".*""]"
